region_type,region,year,week,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b,wk_date,weighted_ili,unweighted_ili,age_0_4,age_25_49,age_25_64,age_5_24,age_50_64,age_65,ilitotal,num_of_providers,total_patients,week_start,season_week,season,regionnew,baseline
HHS Regions,hhs5,2019,7,9393,2362,60,25.7852,25.1464,0.638774,2019-02-10,2.48425,2.35963,662,574,NA,1196,280,215,2927,320,124045,2019-02-10,29,2018/2019,hhs5,1.8
HHS Regions,hhs6,2019,7,8941,2743,121,32.0322,30.6789,1.35332,2019-02-10,10.0847,10.1646,2716,2676,NA,5927,894,501,12714,299,125081,2019-02-10,29,2018/2019,hhs6,4
HHS Regions,hhs7,2019,7,3143,827,11,26.6624,26.3124,0.349984,2019-02-10,4.41464,4.63366,458,250,NA,698,119,94,1619,120,34940,2019-02-10,29,2018/2019,hhs7,1.6
HHS Regions,hhs8,2019,7,4387,1377,104,33.7588,31.3882,2.37064,2019-02-10,5.56349,5.17733,1124,1036,NA,2049,464,334,5007,219,96710,2019-02-10,29,2018/2019,hhs8,2.2
HHS Regions,hhs9,2019,7,2031,259,5,12.9985,12.7523,0.246184,2019-02-10,3.67499,3.61674,494,465,NA,1070,291,311,2631,200,72745,2019-02-10,29,2018/2019,hhs9,2.3
HHS Regions,hhs10,2019,7,2928,748,15,26.0587,25.5464,0.512295,2019-02-10,3.49716,3.73442,420,403,NA,688,185,132,1828,127,48950,2019-02-10,29,2018/2019,hhs10,1.1
HHS Regions,hhs1,2019,8,3223,677,8,21.2535,21.0053,0.248216,2019-02-17,3.60201,3.44751,537,702,NA,999,322,252,2812,187,81566,2019-02-17,30,2018/2019,hhs1,1.8
HHS Regions,hhs2,2019,8,5427,1507,17,28.0818,27.7686,0.313249,2019-02-17,4.89984,4.2215,2084,1764,NA,2834,775,620,8077,263,191330,2019-02-17,30,2018/2019,hhs2,3.1
HHS Regions,hhs3,2019,8,3921,1091,14,28.1816,27.8245,0.357052,2019-02-17,4.63998,5.80697,1684,2998,NA,3843,1149,739,10413,349,179319,2019-02-17,30,2018/2019,hhs3,2
HHS Regions,hhs4,2019,8,9090,1558,116,18.4158,17.1397,1.27613,2019-02-17,5.09036,5.95261,3501,4654,NA,7323,1605,1099,18182,559,305446,2019-02-17,30,2018/2019,hhs4,2.2
HHS Regions,hhs5,2019,8,10610,2866,61,27.5872,27.0123,0.574929,2019-02-17,2.91274,2.72373,758,721,NA,1350,324,282,3435,315,126114,2019-02-17,30,2018/2019,hhs5,1.8
HHS Regions,hhs6,2019,8,8407,2363,124,29.5825,28.1075,1.47496,2019-02-17,9.40721,9.71782,2522,2567,NA,5464,898,530,11981,301,123289,2019-02-17,30,2018/2019,hhs6,4
HHS Regions,hhs7,2019,8,3246,923,8,28.6815,28.435,0.246457,2019-02-17,5.26389,5.0838,462,273,NA,810,110,80,1735,120,34128,2019-02-17,30,2018/2019,hhs7,1.6
HHS Regions,hhs8,2019,8,4427,1432,107,34.7639,32.347,2.41699,2019-02-17,5.86631,5.42237,1144,1183,NA,2072,478,393,5270,222,97190,2019-02-17,30,2018/2019,hhs8,2.2
HHS Regions,hhs9,2019,8,2207,284,12,13.4119,12.8681,0.543725,2019-02-17,3.55026,3.60984,550,465,NA,1080,281,353,2729,213,75599,2019-02-17,30,2018/2019,hhs9,2.3
HHS Regions,hhs10,2019,8,3503,1007,11,29.0608,28.7468,0.314017,2019-02-17,3.15417,3.89129,392,389,NA,727,182,137,1827,126,46951,2019-02-17,30,2018/2019,hhs10,1.1
HHS Regions,hhs1,2019,9,2903,567,20,20.2205,19.5315,0.688942,2019-02-24,3.19202,2.85516,409,627,NA,921,292,217,2466,188,86370,2019-02-24,31,2018/2019,hhs1,1.8
HHS Regions,hhs2,2019,9,5179,1138,19,22.3402,21.9734,0.366866,2019-02-24,4.23651,3.37549,1703,1505,NA,2110,705,546,6569,263,194609,2019-02-24,31,2018/2019,hhs2,3.1
HHS Regions,hhs3,2019,9,3868,1003,17,26.3702,25.9307,0.439504,2019-02-24,4.39673,5.14154,1503,2728,NA,3691,1114,701,9737,357,189379,2019-02-24,31,2018/2019,hhs3,2
HHS Regions,hhs4,2019,9,8247,1198,72,15.3995,14.5265,0.873045,2019-02-24,4.07313,4.76358,2674,3570,NA,5704,1309,856,14113,559,296269,2019-02-24,31,2018/2019,hhs4,2.2
HHS Regions,hhs5,2019,9,11220,3292,81,30.0624,29.3405,0.721925,2019-02-24,3.03561,2.87225,803,750,NA,1526,325,269,3673,317,127879,2019-02-24,31,2018/2019,hhs5,1.8
HHS Regions,hhs6,2019,9,8112,2204,137,28.8585,27.1696,1.68886,2019-02-24,9.18188,8.71722,2190,2333,NA,4621,818,495,10457,296,119958,2019-02-24,31,2018/2019,hhs6,4
HHS Regions,hhs7,2019,9,3214,1004,15,31.705,31.2383,0.466708,2019-02-24,4.85796,4.6458,409,247,NA,740,125,91,1612,120,34698,2019-02-24,31,2018/2019,hhs7,1.6
HHS Regions,hhs8,2019,9,4501,1570,65,36.3253,34.881100000000004,1.44412,2019-02-24,5.58335,5.20771,1053,1123,NA,2125,524,405,5230,223,100428,2019-02-24,31,2018/2019,hhs8,2.2
HHS Regions,hhs9,2019,9,2216,318,7,14.6661,14.3502,0.315884,2019-02-24,3.67541,3.66926,542,561,NA,1318,294,347,3062,210,83450,2019-02-24,31,2018/2019,hhs9,2.3
HHS Regions,hhs10,2019,9,3761,1142,8,30.577,30.3643,0.212709,2019-02-24,3.00456,3.9168,361,403,NA,712,200,207,1883,125,48075,2019-02-24,31,2018/2019,hhs10,1.1
HHS Regions,hhs1,2019,10,2611,475,20,18.9583,18.1923,0.76599,2019-03-03,3.06531,2.69868,391,523,NA,893,232,190,2229,186,82596,2019-03-03,32,2018/2019,hhs1,1.8
HHS Regions,hhs2,2019,10,5248,1068,16,20.6555,20.3506,0.304878,2019-03-03,3.99885,3.33642,1641,1418,NA,2323,613,570,6565,258,196768,2019-03-03,32,2018/2019,hhs2,3.1
HHS Regions,hhs3,2019,10,3500,843,20,24.6571,24.0857,0.571429,2019-03-03,4.24765,4.98241,1450,2585,NA,3497,1112,677,9321,353,187078,2019-03-03,32,2018/2019,hhs3,2
HHS Regions,hhs4,2019,10,7473,920,89,13.5019,12.311,1.19095,2019-03-03,3.71192,4.23135,2451,3147,NA,4591,1150,772,12111,557,286221,2019-03-03,32,2018/2019,hhs4,2.2
HHS Regions,hhs5,2019,10,12782,3977,104,31.9277,31.1141,0.813644,2019-03-03,3.30287,3.14374,856,833,NA,1664,371,270,3994,313,127046,2019-03-03,32,2018/2019,hhs5,1.8
HHS Regions,hhs6,2019,10,7633,1957,138,27.4466,25.6387,1.80794,2019-03-03,8.24588,7.91176,1984,2205,NA,3922,824,544,9479,300,119809,2019-03-03,32,2018/2019,hhs6,4
HHS Regions,hhs7,2019,10,3563,985,9,27.8978,27.6452,0.252596,2019-03-03,5.11223,4.87623,360,227,NA,739,93,86,1505,115,30864,2019-03-03,32,2018/2019,hhs7,1.6
HHS Regions,hhs8,2019,10,4120,1222,25,30.267,29.6602,0.606796,2019-03-03,5.69172,5.37219,1129,1104,NA,2143,473,423,5272,218,98135,2019-03-03,32,2018/2019,hhs8,2.2
HHS Regions,hhs9,2019,10,2187,283,4,13.123,12.9401,0.182899,2019-03-03,3.56668,3.54526,519,511,NA,1264,272,303,2869,208,80925,2019-03-03,32,2018/2019,hhs9,2.3
HHS Regions,hhs10,2019,10,4139,1469,13,35.8058,35.4917,0.314086,2019-03-03,3.5280300000000002,4.07637,387,526,NA,724,228,221,2086,129,51173,2019-03-03,32,2018/2019,hhs10,1.1
HHS Regions,hhs1,2019,11,2704,480,46,19.4527,17.7515,1.70118,2019-03-10,2.7549,2.66381,397,532,NA,883,249,177,2238,184,84015,2019-03-10,33,2018/2019,hhs1,1.8
HHS Regions,hhs2,2019,11,5139,1152,20,22.806,22.4168,0.389181,2019-03-10,3.99544,3.28122,1657,1363,NA,2514,652,563,6749,267,205686,2019-03-10,33,2018/2019,hhs2,3.1
HHS Regions,hhs3,2019,11,3477,775,23,22.9508,22.2893,0.66149,2019-03-10,4.33347,4.91948,1613,2618,NA,3624,1022,681,9558,351,194289,2019-03-10,33,2018/2019,hhs3,2
HHS Regions,hhs4,2019,11,7430,923,91,13.6474,12.4226,1.22476,2019-03-10,3.36203,3.82948,2562,2904,NA,4222,1103,746,11537,558,301268,2019-03-10,33,2018/2019,hhs4,2.2
HHS Regions,hhs5,2019,11,13965,4468,148,33.0541,31.9943,1.05979,2019-03-10,3.56636,3.42495,891,919,NA,1775,445,330,4360,314,127301,2019-03-10,33,2018/2019,hhs5,1.8
HHS Regions,hhs6,2019,11,6183,1422,126,25.0364,22.9985,2.03785,2019-03-10,7.28845,6.62652,1600,1957,NA,2747,765,546,7615,296,114917,2019-03-10,33,2018/2019,hhs6,4
HHS Regions,hhs7,2019,11,3507,1044,26,30.5104,29.769,0.741374,2019-03-10,5.70521,4.53146,405,286,NA,551,130,115,1487,118,32815,2019-03-10,33,2018/2019,hhs7,1.6
HHS Regions,hhs8,2019,11,3563,927,47,27.3365,26.0174,1.31911,2019-03-10,4.99913,4.71288,985,950,NA,1654,427,411,4427,220,93934,2019-03-10,33,2018/2019,hhs8,2.2
HHS Regions,hhs9,2019,11,2054,224,11,11.4411,10.9056,0.53554,2019-03-10,3.39422,3.36663,449,480,NA,1188,286,337,2740,207,81387,2019-03-10,33,2018/2019,hhs9,2.3
HHS Regions,hhs10,2019,11,5342,1961,31,37.2894,36.7091,0.580307,2019-03-10,4.31716,4.68278,427,571,NA,923,274,271,2466,131,52661,2019-03-10,33,2018/2019,hhs10,1.1
HHS Regions,hhs1,2019,12,2631,465,90,21.0946,17.6739,3.42075,2019-03-17,2.74656,2.56893,383,491,NA,866,249,192,2181,187,84899,2019-03-17,34,2018/2019,hhs1,1.8
HHS Regions,hhs2,2019,12,5036,972,28,19.857,19.301,0.555997,2019-03-17,3.82446,2.88129,1591,1292,NA,2336,578,528,6325,257,219520,2019-03-17,34,2018/2019,hhs2,3.1
HHS Regions,hhs3,2019,12,3033,542,32,18.9252,17.8701,1.05506,2019-03-17,3.57671,3.8461,1397,2163,NA,2859,886,659,7964,350,207067,2019-03-17,34,2018/2019,hhs3,2
HHS Regions,hhs4,2019,12,6980,771,107,12.5788,11.0458,1.53295,2019-03-17,2.97592,3.26785,2174,2376,NA,3561,825,640,9576,561,293037,2019-03-17,34,2018/2019,hhs4,2.2
HHS Regions,hhs5,2019,12,12615,3519,177,29.2985,27.8954,1.40309,2019-03-17,3.19464,3.20462,814,839,NA,1496,407,353,3909,315,121980,2019-03-17,34,2018/2019,hhs5,1.8
HHS Regions,hhs6,2019,12,5263,735,102,15.9035,13.9654,1.93806,2019-03-17,5.49805,5.1899,1466,1498,NA,2116,608,382,6070,304,116958,2019-03-17,34,2018/2019,hhs6,4
HHS Regions,hhs7,2019,12,2968,747,13,25.6065,25.1685,0.438005,2019-03-17,4.82292,3.58224,268,226,NA,445,102,119,1160,118,32382,2019-03-17,34,2018/2019,hhs7,1.6
HHS Regions,hhs8,2019,12,3148,664,35,22.2046,21.0928,1.11182,2019-03-17,3.89435,3.60932,786,806,NA,1186,366,346,3490,220,96694,2019-03-17,34,2018/2019,hhs8,2.2
HHS Regions,hhs9,2019,12,2027,234,8,11.9388,11.5442,0.394672,2019-03-17,3.46097,3.43306,457,484,NA,1132,276,382,2731,211,79550,2019-03-17,34,2018/2019,hhs9,2.3
HHS Regions,hhs10,2019,12,5048,1687,31,34.0333,33.4192,0.614105,2019-03-17,3.75357,4.3771,385,542,NA,803,235,297,2262,130,51678,2019-03-17,34,2018/2019,hhs10,1.1
HHS Regions,hhs1,2019,13,2638,417,110,19.9773,15.8074,4.16983,2019-03-24,2.80535,2.53361,379,491,NA,946,235,169,2220,181,87622,2019-03-24,35,2018/2019,hhs1,1.8
HHS Regions,hhs2,2019,13,4748,853,21,18.4078,17.9655,0.442291,2019-03-24,3.58738,2.84368,1442,1163,NA,2078,549,509,5741,257,201886,2019-03-24,35,2018/2019,hhs2,3.1
HHS Regions,hhs3,2019,13,2966,478,24,16.9252,16.116,0.809171,2019-03-24,3.12954,3.48969,1218,1670,NA,2399,710,561,6558,352,187925,2019-03-24,35,2018/2019,hhs3,2
HHS Regions,hhs4,2019,13,5057,501,44,10.7771,9.90706,0.870081,2019-03-24,2.44418,2.90679,2050,2024,NA,2937,792,507,8310,555,285882,2019-03-24,35,2018/2019,hhs4,2.2
HHS Regions,hhs5,2019,13,11880,2984,205,26.8434,25.1178,1.72559,2019-03-24,2.55139,2.57762,688,611,NA,1104,322,292,3017,307,117046,2019-03-24,35,2018/2019,hhs5,1.8
HHS Regions,hhs6,2019,13,4479,444,125,12.7037,9.91293,2.7908,2019-03-24,4.54206,4.3078,1273,1209,NA,1724,426,310,4942,296,114722,2019-03-24,35,2018/2019,hhs6,4
HHS Regions,hhs7,2019,13,2615,473,17,18.738,18.088,0.650096,2019-03-24,3.76015,2.86355,259,161,NA,291,83,87,881,115,30766,2019-03-24,35,2018/2019,hhs7,1.6
HHS Regions,hhs8,2019,13,2520,358,31,15.4365,14.2063,1.23016,2019-03-24,3.11083,2.92227,688,596,NA,852,292,281,2709,217,92702,2019-03-24,35,2018/2019,hhs8,2.2
HHS Regions,hhs9,2019,13,1768,164,6,9.61538,9.27602,0.339367,2019-03-24,2.99011,2.98475,392,433,NA,946,246,290,2307,210,77293,2019-03-24,35,2018/2019,hhs9,2.3
HHS Regions,hhs10,2019,13,4171,1000,15,24.3347,23.9751,0.359626,2019-03-24,2.41805,2.57277,255,298,NA,365,156,189,1263,129,49091,2019-03-24,35,2018/2019,hhs10,1.1
HHS Regions,hhs1,2019,14,2443,380,139,21.2444,15.5546,5.68973,2019-03-31,2.5126,2.39817,385,447,NA,890,226,155,2103,185,87692,2019-03-31,36,2018/2019,hhs1,1.8
HHS Regions,hhs2,2019,14,3528,392,26,11.8481,11.1111,0.736961,2019-03-31,3.31345,2.77199,1415,1046,NA,2016,495,485,5457,258,196862,2019-03-31,36,2018/2019,hhs2,3.1
HHS Regions,hhs3,2019,14,2569,352,13,14.2079,13.7018,0.506033,2019-03-31,2.46967,2.84488,995,1364,NA,1823,553,436,5171,351,181765,2019-03-31,36,2018/2019,hhs3,2
HHS Regions,hhs4,2019,14,5935,513,94,10.2275,8.64364,1.58382,2019-03-31,2.27651,2.53628,1834,1757,NA,2578,643,490,7302,551,287902,2019-03-31,36,2018/2019,hhs4,2.2
HHS Regions,hhs5,2019,14,9756,1903,179,21.3407,19.5059,1.83477,2019-03-31,2.07604,2.15411,605,551,NA,905,283,267,2611,317,121210,2019-03-31,36,2018/2019,hhs5,1.8
HHS Regions,hhs6,2019,14,3425,229,80,9.0219,6.68613,2.33577,2019-03-31,4.01324,3.72542,987,1001,NA,1468,381,236,4073,294,109330,2019-03-31,36,2018/2019,hhs6,4
HHS Regions,hhs7,2019,14,2252,275,15,12.8774,12.2114,0.666075,2019-03-31,2.23979,2.04803,216,119,NA,239,51,53,678,115,33105,2019-03-31,36,2018/2019,hhs7,1.6
HHS Regions,hhs8,2019,14,2159,228,16,11.3015,10.5604,0.741084,2019-03-31,2.98252,2.73046,610,566,NA,750,272,235,2433,216,89106,2019-03-31,36,2018/2019,hhs8,2.2
HHS Regions,hhs9,2019,14,1598,143,14,9.82478,8.94869,0.876095,2019-03-31,2.95806,2.92378,376,414,NA,878,253,288,2209,208,75553,2019-03-31,36,2018/2019,hhs9,2.3
HHS Regions,hhs10,2019,14,3070,477,21,16.2215,15.5375,0.684039,2019-03-31,1.61843,1.93609,183,226,NA,221,117,157,904,125,46692,2019-03-31,36,2018/2019,hhs10,1.1
HHS Regions,hhs1,2019,15,2445,316,172,19.9591,12.9243,7.03476,2019-04-07,2.32854,2.23154,368,421,NA,838,174,147,1948,185,87294,2019-04-07,37,2018/2019,hhs1,1.8
HHS Regions,hhs2,2019,15,4072,521,37,13.7033,12.7947,0.908644,2019-04-07,3.09478,2.47488,1352,901,NA,1674,427,372,4726,221,190959,2019-04-07,37,2018/2019,hhs2,3.1
HHS Regions,hhs3,2019,15,2368,192,20,8.9527,8.10811,0.844595,2019-04-07,1.96737,2.28315,880,1092,NA,1445,445,369,4231,348,185314,2019-04-07,37,2018/2019,hhs3,2
HHS Regions,hhs4,2019,15,4048,189,35,5.5336,4.66897,0.864625,2019-04-07,1.86745,2.09582,1653,1511,NA,2173,519,409,6265,552,298929,2019-04-07,37,2018/2019,hhs4,2.2
HHS Regions,hhs5,2019,15,8370,1237,154,16.6189,14.779,1.8399,2019-04-07,1.75139,1.8013,501,376,NA,745,192,211,2025,310,112419,2019-04-07,37,2018/2019,hhs5,1.8
HHS Regions,hhs6,2019,15,2919,167,98,9.07845,5.72114,3.35731,2019-04-07,3.47919,3.2451,920,831,NA,1394,280,205,3630,293,111861,2019-04-07,37,2018/2019,hhs6,4
HHS Regions,hhs7,2019,15,1947,171,10,9.29635,8.78274,0.513611,2019-04-07,1.85818,1.66436,171,83,NA,202,48,38,542,112,32565,2019-04-07,37,2018/2019,hhs7,1.6
HHS Regions,hhs8,2019,15,1934,144,18,8.37642,7.44571,0.930714,2019-04-07,2.35014,2.23123,445,507,NA,586,208,186,1932,219,86589,2019-04-07,37,2018/2019,hhs8,2.2
HHS Regions,hhs9,2019,15,1415,72,5,5.4417,5.08834,0.353357,2019-04-07,2.51064,2.50629,339,340,NA,783,204,297,1963,203,78323,2019-04-07,37,2018/2019,hhs9,2.3
HHS Regions,hhs10,2019,15,2205,202,18,9.97732,9.161,0.816327,2019-04-07,1.04057,1.31863,125,146,NA,165,71,85,592,125,44895,2019-04-07,37,2018/2019,hhs10,1.1
HHS Regions,hhs1,2019,16,1999,150,129,13.957,7.50375,6.45323,2019-04-14,2.07354,1.92709,314,356,NA,613,149,120,1552,187,80536,2019-04-14,38,2018/2019,hhs1,1.8
HHS Regions,hhs2,2019,16,3517,305,30,9.52516,8.67216,0.853,2019-04-14,2.85128,2.16624,1276,725,NA,1274,335,341,3951,223,182390,2019-04-14,38,2018/2019,hhs2,3.1
HHS Regions,hhs3,2019,16,1719,79,11,5.2356,4.5957,0.639907,2019-04-14,1.51843,1.74326,769,733,NA,941,294,255,2992,347,171632,2019-04-14,38,2018/2019,hhs3,2
HHS Regions,hhs4,2019,16,4762,228,93,6.74087,4.7879,1.95296,2019-04-14,1.60937,1.80555,1496,1107,NA,1671,388,329,4991,545,276426,2019-04-14,38,2018/2019,hhs4,2.2
HHS Regions,hhs5,2019,16,6625,666,103,11.6075,10.0528,1.55472,2019-04-14,1.58427,1.5844800000000001,463,353,NA,687,196,173,1872,306,118146,2019-04-14,38,2018/2019,hhs5,1.8
HHS Regions,hhs6,2019,16,2754,126,93,7.95207,4.57516,3.37691,2019-04-14,3.0511,2.85937,865,658,NA,1109,246,171,3049,290,106632,2019-04-14,38,2018/2019,hhs6,4
HHS Regions,hhs7,2019,16,1588,63,13,4.78589,3.96725,0.81864,2019-04-14,1.14131,1.27773,145,59,NA,125,39,38,406,109,31775,2019-04-14,38,2018/2019,hhs7,1.6
HHS Regions,hhs8,2019,16,1729,88,23,6.4199,5.08965,1.33025,2019-04-14,2.34954,2.21857,500,463,NA,619,200,178,1960,215,88345,2019-04-14,38,2018/2019,hhs8,2.2
HHS Regions,hhs9,2019,16,1355,105,10,8.48708,7.74908,0.738007,2019-04-14,2.30613,2.27333,305,350,NA,654,203,216,1728,194,76012,2019-04-14,38,2018/2019,hhs9,2.3
HHS Regions,hhs10,2019,16,1951,83,13,4.92055,4.25423,0.666325,2019-04-14,0.993068,1.39936,192,130,NA,211,58,55,646,126,46164,2019-04-14,38,2018/2019,hhs10,1.1
HHS Regions,hhs1,2019,17,1638,69,85,9.40171,4.21245,5.18926,2019-04-21,1.53044,1.40063,240,265,NA,446,115,87,1153,176,82320,2019-04-21,39,2018/2019,hhs1,1.8
HHS Regions,hhs2,2019,17,2937,133,28,5.48178,4.52843,0.953354,2019-04-21,2.38567,1.80088,1069,675,NA,882,328,284,3238,221,179801,2019-04-21,39,2018/2019,hhs2,3.1
HHS Regions,hhs3,2019,17,1473,31,9,2.71555,2.10455,0.610998,2019-04-21,1.2436,1.51697,813,629,NA,849,269,240,2800,358,184578,2019-04-21,39,2018/2019,hhs3,2
HHS Regions,hhs4,2019,17,4628,197,68,5.72602,4.2567,1.46932,2019-04-21,1.45855,1.72186,1444,1124,NA,1673,431,317,4989,540,289744,2019-04-21,39,2018/2019,hhs4,2.2
HHS Regions,hhs5,2019,17,5621,317,116,7.70326,5.63957,2.06369,2019-04-21,1.27792,1.2808,347,292,NA,483,148,158,1428,300,111493,2019-04-21,39,2018/2019,hhs5,1.8
HHS Regions,hhs6,2019,17,2670,77,67,5.39326,2.8839,2.50936,2019-04-21,2.47303,2.48798,756,663,NA,824,247,154,2644,270,106271,2019-04-21,39,2018/2019,hhs6,4
HHS Regions,hhs7,2019,17,1294,37,11,3.70943,2.85935,0.850077,2019-04-21,0.992699,1.07838,136,43,NA,106,25,33,343,110,31807,2019-04-21,39,2018/2019,hhs7,1.6
HHS Regions,hhs8,2019,17,1491,50,11,4.09121,3.35345,0.73776,2019-04-21,2.06094,1.96192,430,437,NA,538,184,176,1765,212,89963,2019-04-21,39,2018/2019,hhs8,2.2
HHS Regions,hhs9,2019,17,1382,84,9,6.72938,6.07815,0.65123,2019-04-21,2.12093,2.1435,284,307,NA,641,197,227,1656,204,77257,2019-04-21,39,2018/2019,hhs9,2.3
HHS Regions,hhs10,2019,17,1577,36,9,2.85352,2.28282,0.570704,2019-04-21,0.879525,1.36173,179,118,NA,179,56,62,594,125,43621,2019-04-21,39,2018/2019,hhs10,1.1
HHS Regions,hhs1,2019,18,1442,35,44,5.4785,2.42718,3.05132,2019-04-28,1.3091,1.28558,229,241,NA,389,110,83,1052,171,81831,2019-04-28,40,2018/2019,hhs1,1.8
HHS Regions,hhs2,2019,18,2052,36,11,2.29045,1.75439,0.536062,2019-04-28,2.21648,1.69261,1048,659,NA,841,281,249,3078,221,181849,2019-04-28,40,2018/2019,hhs2,3.1
HHS Regions,hhs3,2019,18,1328,18,6,1.80723,1.35542,0.451807,2019-04-28,1.08402,1.32709,689,567,NA,806,209,208,2479,355,186800,2019-04-28,40,2018/2019,hhs3,2
HHS Regions,hhs4,2019,18,3968,159,63,5.59476,4.00706,1.5877,2019-04-28,1.35239,1.52936,1355,1004,NA,1512,339,268,4478,537,292802,2019-04-28,40,2018/2019,hhs4,2.2
HHS Regions,hhs5,2019,18,4645,190,83,5.87729,4.09042,1.78687,2019-04-28,1.22917,1.23632,330,293,NA,458,142,141,1364,299,110327,2019-04-28,40,2018/2019,hhs5,1.8
HHS Regions,hhs6,2019,18,2341,55,87,6.06578,2.34942,3.71636,2019-04-28,2.29233,2.22249,743,529,NA,825,191,152,2440,284,109787,2019-04-28,40,2018/2019,hhs6,4
HHS Regions,hhs7,2019,18,762,24,5,3.80577,3.14961,0.656168,2019-04-28,0.890895,0.945023,102,49,NA,92,20,22,285,106,30158,2019-04-28,40,2018/2019,hhs7,1.6
HHS Regions,hhs8,2019,18,1402,40,11,3.63766,2.85307,0.784593,2019-04-28,2.16572,2.041,434,398,NA,624,206,168,1830,215,89662,2019-04-28,40,2018/2019,hhs8,2.2
HHS Regions,hhs9,2019,18,1164,50,21,6.09966,4.29553,1.80412,2019-04-28,1.77913,1.84036,254,222,NA,507,124,192,1299,185,70584,2019-04-28,40,2018/2019,hhs9,2.3
HHS Regions,hhs10,2019,18,1063,27,7,3.19849,2.53998,0.658514,2019-04-28,0.892764,1.22625,185,122,NA,153,45,54,559,112,45586,2019-04-28,40,2018/2019,hhs10,1.1
HHS Regions,hhs1,2019,19,1151,28,35,5.4735,2.43267,3.04083,2019-05-05,1.18267,1.08674,196,185,NA,331,88,66,866,168,79688,2019-05-05,41,2018/2019,hhs1,1.8
HHS Regions,hhs2,2019,19,1601,34,5,2.43598,2.12367,0.312305,2019-05-05,2.22731,1.53675,895,590,NA,837,252,234,2808,218,182723,2019-05-05,41,2018/2019,hhs2,3.1
HHS Regions,hhs3,2019,19,1155,4,2,0.519481,0.34632,0.17316,2019-05-05,1.02676,1.28365,690,494,NA,797,176,187,2344,344,182604,2019-05-05,41,2018/2019,hhs3,2
HHS Regions,hhs4,2019,19,3716,112,84,5.27449,3.01399,2.2605,2019-05-05,1.26419,1.42965,1175,869,NA,1394,288,235,3961,530,277060,2019-05-05,41,2018/2019,hhs4,2.2
HHS Regions,hhs5,2019,19,3911,95,67,4.14216,2.42905,1.71312,2019-05-05,1.08674,1.07054,295,244,NA,428,147,110,1224,295,114335,2019-05-05,41,2018/2019,hhs5,1.8
HHS Regions,hhs6,2019,19,2132,51,61,5.25328,2.39212,2.86116,2019-05-05,2.21298,2.1129,674,465,NA,752,171,113,2175,275,102939,2019-05-05,41,2018/2019,hhs6,4
HHS Regions,hhs7,2019,19,855,5,3,0.935673,0.584795,0.350877,2019-05-05,0.755468,0.962983,100,41,NA,98,19,24,282,106,29284,2019-05-05,41,2018/2019,hhs7,1.6
HHS Regions,hhs8,2019,19,1195,17,14,2.59414,1.42259,1.17155,2019-05-05,1.99228,1.89679,418,362,NA,586,185,146,1697,210,89467,2019-05-05,41,2018/2019,hhs8,2.2
HHS Regions,hhs9,2019,19,1122,42,6,4.27807,3.74332,0.534759,2019-05-05,1.82842,1.7863,207,224,NA,527,108,188,1254,177,70201,2019-05-05,41,2018/2019,hhs9,2.3
HHS Regions,hhs10,2019,19,897,16,0,1.78372,1.78372,0,2019-05-05,0.807694,1.08584,139,100,NA,156,46,55,496,121,45679,2019-05-05,41,2018/2019,hhs10,1.1
HHS Regions,hhs1,2019,20,1160,12,29,3.53448,1.03448,2.5,2019-05-12,1.19221,1.17539,199,199,NA,334,78,100,910,167,77421,2019-05-12,42,2018/2019,hhs1,1.8
HHS Regions,hhs2,2019,20,1758,22,4,1.47895,1.25142,0.227531,2019-05-12,2.39002,1.63164,930,522,NA,844,218,247,2761,218,169216,2019-05-12,42,2018/2019,hhs2,3.1
HHS Regions,hhs3,2019,20,1058,4,5,0.850662,0.378072,0.47259,2019-05-12,0.932613,1.40155,557,381,NA,658,168,140,1904,261,135850,2019-05-12,42,2018/2019,hhs3,2
HHS Regions,hhs4,2019,20,3708,128,90,5.87918,3.452,2.42718,2019-05-12,1.26802,1.37851,1087,850,NA,1299,306,219,3761,525,272831,2019-05-12,42,2018/2019,hhs4,2.2
HHS Regions,hhs5,2019,20,3639,66,71,3.76477,1.81369,1.95109,2019-05-12,1.13474,1.13562,327,260,NA,401,136,100,1224,283,107783,2019-05-12,42,2018/2019,hhs5,1.8
HHS Regions,hhs6,2019,20,1972,37,48,4.31034,1.87627,2.43408,2019-05-12,2.24984,2.2691,735,499,NA,772,155,125,2286,272,100745,2019-05-12,42,2018/2019,hhs6,4
HHS Regions,hhs7,2019,20,963,18,3,2.18069,1.86916,0.311526,2019-05-12,0.718554,0.877522,62,60,NA,90,23,22,257,104,29287,2019-05-12,42,2018/2019,hhs7,1.6
HHS Regions,hhs8,2019,20,1035,11,8,1.83575,1.0628,0.772947,2019-05-12,1.98367,1.87153,400,383,NA,553,170,144,1650,209,88163,2019-05-12,42,2018/2019,hhs8,2.2
HHS Regions,hhs9,2019,20,1004,28,6,3.38645,2.78884,0.59761,2019-05-12,1.75823,1.81844,228,222,NA,452,137,219,1258,177,69180,2019-05-12,42,2018/2019,hhs9,2.3
HHS Regions,hhs10,2019,20,701,7,5,1.71184,0.998573,0.713267,2019-05-12,0.652629,1.00983,124,106,NA,127,46,45,448,120,44364,2019-05-12,42,2018/2019,hhs10,1.1
